Fecha,CLOSE
30/04/2018,"9,240.55"
29/04/2018,"9,419.08"
28/04/2018,"9,348.48"
27/04/2018,"8,987.05"
26/04/2018,"9,281.51"
25/04/2018,"8,845.74"
24/04/2018,"9,697.50"
23/04/2018,"8,930.88"
22/04/2018,"8,802.46"
21/04/2018,"8,895.58"
20/04/2018,"8,845.83"
19/04/2018,"8,294.31"
18/04/2018,"8,163.42"
17/04/2018,"7,902.09"
16/04/2018,"8,058.67"
15/04/2018,"8,329.11"
14/04/2018,"7,986.24"
13/04/2018,"7,895.96"
12/04/2018,"7,889.25"
11/04/2018,"6,968.32"
10/04/2018,"6,834.76"
09/04/2018,"6,770.73"
08/04/2018,"7,023.52"
07/04/2018,"6,911.09"
06/04/2018,"6,636.32"
05/04/2018,"6,811.47"
04/04/2018,"6,853.84"
03/04/2018,"7,456.11"
02/04/2018,"7,083.80"
01/04/2018,"6,844.23"
31/03/2018,"6,973.53"
30/03/2018,"6,890.52"
29/03/2018,"7,165.70"
28/03/2018,"7,954.48"
27/03/2018,"7,833.04"
26/03/2018,"8,209.40"
25/03/2018,"8,495.78"
24/03/2018,"8,668.12"
23/03/2018,"8,879.62"
22/03/2018,"8,728.47"
21/03/2018,"8,929.28"
20/03/2018,"8,913.47"
19/03/2018,"8,630.65"
18/03/2018,"8,223.68"
17/03/2018,"7,916.88"
16/03/2018,"8,338.35"
15/03/2018,"8,300.86"
14/03/2018,"8,269.81"
13/03/2018,"9,194.85"
12/03/2018,"9,205.12"
11/03/2018,"9,578.63"
10/03/2018,"8,866.00"
09/03/2018,"9,337.55"
08/03/2018,"9,395.01"
07/03/2018,"9,965.57"
06/03/2018,"10,779.90"
05/03/2018,"11,573.30"
04/03/2018,"11,512.60"
03/03/2018,"11,489.70"
02/03/2018,"11,086.40"
01/03/2018,"10,951.00"
28/02/2018,"10,397.90"
27/02/2018,"10,725.60"
26/02/2018,"10,366.70"
25/02/2018,"9,664.73"
24/02/2018,"9,813.07"
23/02/2018,"10,301.10"
22/02/2018,"10,005.00"
21/02/2018,"10,690.40"
20/02/2018,"11,403.70"
19/02/2018,"11,225.30"
18/02/2018,"10,551.80"
17/02/2018,"11,112.70"
16/02/2018,"10,233.90"
15/02/2018,"10,166.40"
14/02/2018,"9,494.63"
13/02/2018,"8,598.31"
12/02/2018,"8,926.57"
11/02/2018,"8,129.97"
10/02/2018,"8,621.90"
09/02/2018,"8,736.98"
08/02/2018,"8,265.59"
07/02/2018,"7,621.30"
06/02/2018,"7,754.00"
05/02/2018,"6,955.27"
04/02/2018,"8,277.01"
03/02/2018,"9,174.91"
02/02/2018,"8,830.75"
01/02/2018,"9,170.54"
31/01/2018,"10,221.10"
30/01/2018,"10,106.30"
29/01/2018,"11,296.40"
28/01/2018,"11,786.30"
27/01/2018,"11,440.70"
26/01/2018,"11,171.40"
25/01/2018,"11,259.40"
24/01/2018,"11,359.40"
23/01/2018,"10,868.40"
22/01/2018,"10,931.40"
21/01/2018,"11,600.10"
20/01/2018,"12,899.20"
19/01/2018,"11,607.40"
18/01/2018,"11,474.90"
17/01/2018,"11,188.60"
16/01/2018,"11,490.50"
15/01/2018,"13,819.80"
14/01/2018,"13,772.00"
13/01/2018,"14,360.20"
12/01/2018,"13,980.60"
11/01/2018,"13,405.80"
10/01/2018,"14,973.30"
09/01/2018,"14,595.40"
08/01/2018,"15,170.10"
07/01/2018,"16,477.60"
06/01/2018,"17,527.00"
05/01/2018,"17,429.50"
04/01/2018,"15,599.20"
03/01/2018,"15,201.00"
02/01/2018,"14,982.10"
01/01/2018,"13,657.20"
31/12/2017,"14,156.40"
30/12/2017,"12,952.20"
29/12/2017,"14,656.20"
28/12/2017,"14,606.50"
27/12/2017,"15,838.50"
26/12/2017,"16,099.80"
25/12/2017,"14,026.60"
24/12/2017,"13,925.80"
23/12/2017,"14,699.20"
22/12/2017,"13,831.80"
21/12/2017,"15,802.90"
20/12/2017,"16,624.60"
19/12/2017,"17,776.70"
18/12/2017,"19,114.20"
17/12/2017,"19,140.80"
16/12/2017,"19,497.40"
15/12/2017,"17,706.90"
14/12/2017,"16,564.00"
13/12/2017,"16,408.20"
12/12/2017,"17,415.40"
11/12/2017,"16,936.80"
10/12/2017,"15,455.40"
09/12/2017,"15,178.20"
08/12/2017,"16,569.40"
07/12/2017,"17,899.70"
06/12/2017,"14,291.50"
05/12/2017,"11,916.70"
04/12/2017,"11,657.20"
03/12/2017,"11,323.20"
02/12/2017,"11,074.60"
01/12/2017,"10,975.60"
30/11/2017,"10,233.60"
29/11/2017,"9,888.61"
28/11/2017,"10,058.80"
27/11/2017,"9,818.35"
26/11/2017,"9,330.55"
25/11/2017,"8,790.92"
24/11/2017,"8,253.69"
23/11/2017,"8,038.77"
22/11/2017,"8,253.55"
21/11/2017,"8,071.26"
20/11/2017,"8,200.64"
19/11/2017,"8,036.49"
18/11/2017,"7,790.15"
17/11/2017,"7,708.99"
16/11/2017,"7,871.69"
15/11/2017,"7,315.54"
14/11/2017,"6,635.75"
13/11/2017,"6,559.49"
12/11/2017,"5,950.07"
11/11/2017,"6,357.60"
10/11/2017,"6,618.14"
09/11/2017,"7,143.58"
08/11/2017,"7,459.69"
07/11/2017,"7,144.38"
06/11/2017,"7,022.76"
05/11/2017,"7,407.41"
04/11/2017,"7,379.95"
03/11/2017,"7,207.76"
02/11/2017,"7,078.50"
01/11/2017,"6,767.31"
31/10/2017,"6,468.40"
30/10/2017,"6,130.53"
29/10/2017,"6,153.85"
28/10/2017,"5,753.09"
27/10/2017,"5,780.90"
26/10/2017,"5,904.83"
25/10/2017,"5,750.80"
24/10/2017,"5,526.64"
23/10/2017,"5,930.32"
22/10/2017,"6,008.42"
21/10/2017,"6,031.60"
20/10/2017,"6,011.45"
19/10/2017,"5,708.52"
18/10/2017,"5,590.69"
17/10/2017,"5,605.51"
16/10/2017,"5,725.59"
15/10/2017,"5,678.19"
14/10/2017,"5,831.79"
13/10/2017,"5,647.21"
12/10/2017,"5,446.91"
11/10/2017,"4,826.48"
10/10/2017,"4,781.99"
09/10/2017,"4,772.02"
08/10/2017,"4,610.48"
07/10/2017,"4,426.89"
06/10/2017,"4,370.81"
05/10/2017,"4,328.41"
04/10/2017,"4,229.36"
03/10/2017,"4,317.48"
02/10/2017,"4,409.32"
01/10/2017,"4,403.74"
30/09/2017,"4,338.71"
29/09/2017,"4,163.07"
28/09/2017,"4,174.73"
27/09/2017,"4,200.67"
26/09/2017,"3,892.35"
25/09/2017,"3,926.07"
24/09/2017,"3,682.84"
23/09/2017,"3,792.40"
22/09/2017,"3,630.70"
21/09/2017,"3,631.04"
20/09/2017,"3,905.95"
19/09/2017,"3,924.97"
18/09/2017,"4,065.20"
17/09/2017,"3,582.88"
16/09/2017,"3,625.04"
15/09/2017,"3,637.52"
14/09/2017,"3,154.95"
13/09/2017,"3,882.59"
12/09/2017,"4,130.81"
11/09/2017,"4,161.27"
10/09/2017,"4,122.94"
09/09/2017,"4,226.06"
08/09/2017,"4,228.75"
07/09/2017,"4,599.88"
06/09/2017,"4,597.12"
05/09/2017,"4,376.53"
04/09/2017,"4,236.31"
03/09/2017,"4,582.96"
02/09/2017,"4,578.77"
01/09/2017,"4,892.01"
31/08/2017,"4,703.39"
30/08/2017,"4,565.30"
29/08/2017,"4,579.02"
28/08/2017,"4,382.66"
27/08/2017,"4,382.88"
26/08/2017,"4,352.40"
25/08/2017,"4,371.60"
24/08/2017,"4,334.68"
23/08/2017,"4,151.52"
22/08/2017,"4,100.52"
21/08/2017,"4,001.74"
20/08/2017,"4,087.66"
19/08/2017,"4,193.70"
18/08/2017,"4,160.62"
17/08/2017,"4,331.69"
16/08/2017,"4,376.63"
15/08/2017,"4,181.93"
14/08/2017,"4,325.13"
13/08/2017,"4,073.26"
12/08/2017,"3,884.71"
11/08/2017,"3,650.62"
10/08/2017,"3,381.28"
09/08/2017,"3,342.47"
08/08/2017,"3,419.94"
07/08/2017,"3,378.94"
06/08/2017,"3,213.94"
05/08/2017,"3,252.91"
04/08/2017,"2,895.89"
03/08/2017,"2,804.73"
02/08/2017,"2,710.67"
01/08/2017,"2,718.26"
31/07/2017,"2,875.34"
30/07/2017,"2,757.18"
29/07/2017,"2,726.45"
28/07/2017,"2,809.01"
27/07/2017,"2,671.78"
26/07/2017,"2,529.45"
25/07/2017,"2,576.48"
24/07/2017,"2,754.86"
23/07/2017,"2,730.40"
22/07/2017,"2,810.12"
21/07/2017,"2,667.76"
20/07/2017,"2,817.60"
19/07/2017,"2,273.43"
18/07/2017,"2,318.88"
17/07/2017,"2,228.41"
16/07/2017,"1,929.82"
15/07/2017,"1,998.86"
14/07/2017,"2,233.34"
13/07/2017,"2,357.90"
12/07/2017,"2,398.84"
11/07/2017,"2,337.79"
10/07/2017,"2,372.56"
09/07/2017,"2,518.44"
08/07/2017,"2,571.34"
07/07/2017,"2,518.66"
06/07/2017,"2,608.56"
05/07/2017,"2,601.99"
04/07/2017,"2,601.64"
03/07/2017,"2,564.06"
02/07/2017,"2,506.47"
01/07/2017,"2,434.55"
30/06/2017,"2,480.84"
29/06/2017,"2,539.32"
28/06/2017,"2,574.79"
27/06/2017,"2,552.45"
26/06/2017,"2,478.45"
25/06/2017,"2,589.41"
24/06/2017,"2,608.72"
23/06/2017,"2,744.91"
22/06/2017,"2,705.41"
21/06/2017,"2,689.10"
20/06/2017,"2,721.79"
19/06/2017,"2,589.60"
18/06/2017,"2,548.29"
17/06/2017,"2,655.88"
16/06/2017,"2,518.56"
15/06/2017,"2,464.58"
14/06/2017,"2,506.37"
13/06/2017,"2,717.02"
12/06/2017,"2,659.63"
11/06/2017,"2,958.11"
10/06/2017,"2,947.71"
09/06/2017,"2,823.81"
08/06/2017,"2,805.62"
07/06/2017,"2,732.16"
06/06/2017,"2,863.20"
05/06/2017,"2,686.81"
04/06/2017,"2,511.81"
03/06/2017,"2,515.35"
02/06/2017,"2,488.55"
01/06/2017,"2,407.88"
31/05/2017,"2,286.41"
30/05/2017,"2,175.47"
29/05/2017,"2,255.61"
28/05/2017,"2,155.80"
27/05/2017,"2,038.87"
26/05/2017,"2,202.42"
25/05/2017,"2,304.98"
24/05/2017,"2,443.64"
23/05/2017,"2,320.42"
22/05/2017,"2,173.40"
21/05/2017,"2,041.20"
20/05/2017,"2,084.73"
19/05/2017,"1,987.71"
18/05/2017,"1,888.65"
17/05/2017,"1,839.09"
16/05/2017,"1,734.45"
15/05/2017,"1,738.43"
14/05/2017,"1,808.91"
13/05/2017,"1,804.91"
12/05/2017,"1,724.24"
11/05/2017,"1,848.57"
10/05/2017,"1,787.13"
09/05/2017,"1,755.36"
08/05/2017,"1,723.35"
07/05/2017,"1,596.71"
06/05/2017,"1,578.80"
05/05/2017,"1,555.45"
04/05/2017,"1,537.67"
03/05/2017,"1,490.09"
02/05/2017,"1,452.82"
01/05/2017,"1,421.60"
30/04/2017,"1,347.89"
29/04/2017,"1,321.79"
28/04/2017,"1,316.48"
27/04/2017,"1,317.73"
26/04/2017,"1,281.08"
25/04/2017,"1,265.49"
24/04/2017,"1,250.15"
23/04/2017,"1,207.21"
22/04/2017,"1,231.71"
21/04/2017,"1,222.05"
20/04/2017,"1,229.08"
19/04/2017,"1,210.29"
18/04/2017,"1,211.67"
17/04/2017,"1,193.91"
16/04/2017,"1,182.94"
15/04/2017,"1,172.52"
14/04/2017,"1,167.54"
13/04/2017,"1,169.28"
12/04/2017,"1,200.37"
11/04/2017,"1,205.01"
10/04/2017,"1,187.13"
09/04/2017,"1,187.87"
08/04/2017,"1,175.95"
07/04/2017,"1,176.90"
06/04/2017,"1,182.68"
05/04/2017,"1,124.78"
04/04/2017,"1,133.25"
03/04/2017,"1,143.81"
02/04/2017,"1,102.17"
01/04/2017,"1,080.50"
31/03/2017,"1,071.79"
30/03/2017,"1,026.43"
29/03/2017,"1,039.97"
28/03/2017,"1,047.15"
27/03/2017,"1,045.77"
26/03/2017,"966.72"
25/03/2017,"972.78"
24/03/2017,"937.52"
23/03/2017,"1,038.59"
22/03/2017,"1,049.14"
21/03/2017,"1,120.54"
20/03/2017,"1,054.23"
19/03/2017,"1,036.74"
18/03/2017,"973.82"
17/03/2017,"1,100.23"
16/03/2017,"1,187.81"
15/03/2017,"1,249.61"
14/03/2017,"1,240.00"
13/03/2017,"1,231.92"
12/03/2017,"1,221.38"
11/03/2017,"1,175.83"
10/03/2017,"1,116.72"
09/03/2017,"1,188.49"
08/03/2017,"1,150.00"
07/03/2017,"1,223.54"
06/03/2017,"1,272.83"
05/03/2017,"1,267.12"
04/03/2017,"1,255.15"
03/03/2017,"1,274.99"
02/03/2017,"1,251.01"
01/03/2017,"1,222.50"
28/02/2017,"1,179.97"
27/02/2017,"1,179.97"
26/02/2017,"1,165.20"
25/02/2017,"1,143.84"
24/02/2017,"1,173.68"
23/02/2017,"1,166.72"
22/02/2017,"1,117.44"
21/02/2017,"1,115.30"
20/02/2017,"1,079.98"
19/02/2017,"1,047.87"
18/02/2017,"1,054.42"
17/02/2017,"1,046.21"
16/02/2017,"1,027.44"
15/02/2017,"1,007.48"
14/02/2017,"1,004.55"
13/02/2017,"990.64"
12/02/2017,"999.18"
11/02/2017,"1,004.45"
10/02/2017,"988.67"
09/02/2017,"994.38"
08/02/2017,"1,063.07"
07/02/2017,"1,061.35"
06/02/2017,"1,038.15"
05/02/2017,"1,027.34"
04/02/2017,"1,042.90"
03/02/2017,"1,029.91"
02/02/2017,"1,011.80"
01/02/2017,"989.02"
31/01/2017,"970.4"
30/01/2017,"920.38"
29/01/2017,"919.5"
28/01/2017,"921.59"
27/01/2017,"919.75"
26/01/2017,"917.59"
25/01/2017,"901.54"
24/01/2017,"892.69"
23/01/2017,"921.01"
22/01/2017,"924.67"
21/01/2017,"921.79"
20/01/2017,"895.03"
19/01/2017,"899.07"
18/01/2017,"886.62"
17/01/2017,"907.94"
16/01/2017,"831.53"
15/01/2017,"821.8"
14/01/2017,"818.41"
13/01/2017,"823.98"
12/01/2017,"804.83"
11/01/2017,"777.76"
10/01/2017,"907.68"
09/01/2017,"902.83"
08/01/2017,"911.2"
07/01/2017,"908.59"
06/01/2017,"902.2"
05/01/2017,"1,013.38"
04/01/2017,"1,154.73"
03/01/2017,"1,043.84"
02/01/2017,"1,021.75"
01/01/2017,"998.33"
31/12/2016,"963.74"
30/12/2016,"961.24"
29/12/2016,"973.5"
28/12/2016,"975.92"
27/12/2016,"933.2"
26/12/2016,"907.61"
25/12/2016,"896.18"
24/12/2016,"898.82"
23/12/2016,"921.98"
22/12/2016,"864.54"
21/12/2016,"834.28"
20/12/2016,"800.88"
19/12/2016,"792.71"
18/12/2016,"790.53"
17/12/2016,"790.83"
16/12/2016,"784.91"
15/12/2016,"778.09"
14/12/2016,"781.48"
13/12/2016,"780.56"
12/12/2016,"780.09"
11/12/2016,"769.73"
10/12/2016,"774.65"
09/12/2016,"772.79"
08/12/2016,"770.81"
07/12/2016,"768.13"
06/12/2016,"764.22"
05/12/2016,"758.7"
04/12/2016,"773.87"
03/12/2016,"771.16"
02/12/2016,"777.94"
01/12/2016,"756.77"
30/11/2016,"745.69"
29/11/2016,"735.6"
28/11/2016,"735.81"
27/11/2016,"732.03"
26/11/2016,"735.38"
25/11/2016,"741.65"
24/11/2016,"740.29"
23/11/2016,"744.59"
22/11/2016,"751.35"
21/11/2016,"739.25"
20/11/2016,"731.03"
19/11/2016,"751.62"
18/11/2016,"751.59"
17/11/2016,"740.98"
16/11/2016,"744.2"
15/11/2016,"711.62"
14/11/2016,"705.02"
13/11/2016,"702.03"
12/11/2016,"705.05"
11/11/2016,"716.41"
10/11/2016,"715.53"
09/11/2016,"723.27"
08/11/2016,"709.85"
07/11/2016,"703.13"
06/11/2016,"711.52"
05/11/2016,"703.42"
04/11/2016,"703.23"
03/11/2016,"688.7"
02/11/2016,"740.83"
01/11/2016,"729.79"
31/10/2016,"700.97"
30/10/2016,"701.86"
29/10/2016,"714.48"
28/10/2016,"689.65"
27/10/2016,"688.31"
26/10/2016,"678.3"
25/10/2016,"657.59"
24/10/2016,"653.76"
23/10/2016,"657.07"
22/10/2016,"657.29"
21/10/2016,"632.83"
20/10/2016,"630.86"
19/10/2016,"630.52"
18/10/2016,"637.96"
17/10/2016,"639.19"
16/10/2016,"641.63"
15/10/2016,"638.65"
14/10/2016,"640.38"
13/10/2016,"636.79"
12/10/2016,"636.19"
11/10/2016,"641.07"
10/10/2016,"618.99"
09/10/2016,"616.75"
08/10/2016,"619.11"
07/10/2016,"617.12"
06/10/2016,"613.02"
05/10/2016,"612.51"
04/10/2016,"610.2"
03/10/2016,"612.13"
02/10/2016,"610.89"
01/10/2016,"613.98"
30/09/2016,"609.73"
29/09/2016,"605.69"
28/09/2016,"604.73"
27/09/2016,"606.17"
26/09/2016,"608.04"
25/09/2016,"600.83"
24/09/2016,"602.63"
23/09/2016,"602.84"
22/09/2016,"596.3"
21/09/2016,"597.15"
20/09/2016,"608.31"
19/09/2016,"609.23"
18/09/2016,"609.87"
17/09/2016,"605.98"
16/09/2016,"606.97"
15/09/2016,"607.16"
14/09/2016,"610.68"
13/09/2016,"609.24"
12/09/2016,"608.24"
11/09/2016,"606.72"
10/09/2016,"623.51"
09/09/2016,"622.86"
08/09/2016,"626.32"
07/09/2016,"614.54"
06/09/2016,"610.44"
05/09/2016,"606.59"
04/09/2016,"608.63"
03/09/2016,"598.21"
02/09/2016,"575.54"
01/09/2016,"572.3"
31/08/2016,"575.47"
30/08/2016,"577.5"
29/08/2016,"574.11"
28/08/2016,"573.91"
27/08/2016,"569.95"
26/08/2016,"579.65"
25/08/2016,"577.76"
24/08/2016,"580.18"
23/08/2016,"583.41"
22/08/2016,"586.75"
21/08/2016,"581.31"
20/08/2016,"581.7"
19/08/2016,"575.63"
18/08/2016,"574.32"
17/08/2016,"573.22"
16/08/2016,"577.44"
15/08/2016,"567.24"
14/08/2016,"570.47"
13/08/2016,"585.59"
12/08/2016,"587.56"
11/08/2016,"589.12"
10/08/2016,"592.1"
09/08/2016,"587.8"
08/08/2016,"591.05"
07/08/2016,"592.69"
06/08/2016,"587.78"
05/08/2016,"575.04"
04/08/2016,"578.29"
03/08/2016,"566.35"
02/08/2016,"547.47"
01/08/2016,"606.27"
31/07/2016,"624.68"
30/07/2016,"655.05"
29/07/2016,"656.99"
28/07/2016,"655.03"
27/07/2016,"654.35"
26/07/2016,"651.78"
25/07/2016,"654.1"
24/07/2016,"661.28"
23/07/2016,"655.56"
22/07/2016,"650.62"
21/07/2016,"665.01"
20/07/2016,"665.68"
19/07/2016,"672.86"
18/07/2016,"673.11"
17/07/2016,"679.46"
16/07/2016,"660.77"
15/07/2016,"663.26"
14/07/2016,"658.08"
13/07/2016,"654.47"
12/07/2016,"664.55"
11/07/2016,"647.66"
10/07/2016,"649.36"
09/07/2016,"650.96"
08/07/2016,"666.52"
07/07/2016,"640.56"
06/07/2016,"677.33"
05/07/2016,"670.63"
04/07/2016,"683.66"
03/07/2016,"658.66"
02/07/2016,"703.7"
01/07/2016,"676.3"
30/06/2016,"673.34"
29/06/2016,"639.89"
28/06/2016,"647"
27/06/2016,"655.28"
26/06/2016,"629.37"
25/06/2016,"665.12"
24/06/2016,"665.3"
23/06/2016,"623.98"
22/06/2016,"596.12"
21/06/2016,"666.65"
20/06/2016,"737.23"
19/06/2016,"763.78"
18/06/2016,"756.23"
17/06/2016,"748.91"
16/06/2016,"766.31"
15/06/2016,"694.47"
14/06/2016,"685.56"
13/06/2016,"704.38"
12/06/2016,"672.78"
11/06/2016,"606.73"
10/06/2016,"577.47"
09/06/2016,"574.63"
08/06/2016,"581.65"
07/06/2016,"576.6"
06/06/2016,"585.54"
05/06/2016,"574.98"
04/06/2016,"572.73"
03/06/2016,"569.19"
02/06/2016,"537.97"
01/06/2016,"536.92"
31/05/2016,"531.39"
30/05/2016,"533.86"
29/05/2016,"526.23"
28/05/2016,"530.04"
27/05/2016,"473.46"
26/05/2016,"453.38"
25/05/2016,"449.6"
24/05/2016,"445.98"
23/05/2016,"444.15"
22/05/2016,"439.32"
21/05/2016,"443.19"
20/05/2016,"442.68"
19/05/2016,"438.71"
18/05/2016,"454.62"
17/05/2016,"453.78"
16/05/2016,"454.16"
15/05/2016,"457.57"
14/05/2016,"455.67"
13/05/2016,"455.67"
12/05/2016,"454.77"
11/05/2016,"452.73"
10/05/2016,"450.89"
09/05/2016,"460.48"
08/05/2016,"458.55"
07/05/2016,"458.54"
06/05/2016,"459.6"
05/05/2016,"447.98"
04/05/2016,"446.72"
03/05/2016,"450.3"
02/05/2016,"444.67"
01/05/2016,"451.88"
30/04/2016,"448.32"
29/04/2016,"455.1"
28/04/2016,"449.01"
27/04/2016,"444.69"
26/04/2016,"466.09"
25/04/2016,"461.43"
24/04/2016,"458.55"
23/04/2016,"450.28"
22/04/2016,"445.74"
21/04/2016,"449.42"
20/04/2016,"441.39"
19/04/2016,"435.51"
18/04/2016,"428.59"
17/04/2016,"427.4"
16/04/2016,"430.57"
15/04/2016,"429.71"
14/04/2016,"424.28"
13/04/2016,"423.73"
12/04/2016,"425.19"
11/04/2016,"422.48"
10/04/2016,"421.56"
09/04/2016,"419.41"
08/04/2016,"420.35"
07/04/2016,"422.74"
06/04/2016,"423.41"
05/04/2016,"424.03"
04/04/2016,"421.44"
03/04/2016,"420.9"
02/04/2016,"420.87"
01/04/2016,"417.96"
31/03/2016,"416.73"
30/03/2016,"414.82"
29/03/2016,"416.52"
28/03/2016,"424.23"
27/03/2016,"426.77"
26/03/2016,"417.95"
25/03/2016,"417.18"
24/03/2016,"416.39"
23/03/2016,"418.04"
22/03/2016,"418.09"
21/03/2016,"413.31"
20/03/2016,"413.76"
19/03/2016,"410.44"
18/03/2016,"409.55"
17/03/2016,"420.62"
16/03/2016,"417.01"
15/03/2016,"416.83"
14/03/2016,"416.44"
13/03/2016,"414.07"
12/03/2016,"411.62"
11/03/2016,"421.69"
10/03/2016,"417.13"
09/03/2016,"414.86"
08/03/2016,"413.97"
07/03/2016,"414.32"
06/03/2016,"407.71"
05/03/2016,"400.57"
04/03/2016,"410.94"
03/03/2016,"421.65"
02/03/2016,"423.99"
01/03/2016,"435.12"
29/02/2016,"437.7"
28/02/2016,"433.5"
27/02/2016,"432.52"
26/02/2016,"432.15"
25/02/2016,"424.54"
24/02/2016,"424.95"
23/02/2016,"420.74"
22/02/2016,"437.75"
21/02/2016,"438.8"
20/02/2016,"437.16"
19/02/2016,"420.79"
18/02/2016,"422.37"
17/02/2016,"416.32"
16/02/2016,"407.49"
15/02/2016,"400.18"
14/02/2016,"407.23"
13/02/2016,"391.86"
12/02/2016,"384.26"
11/02/2016,"379.65"
10/02/2016,"381.65"
09/02/2016,"376.03"
08/02/2016,"373.45"
07/02/2016,"376.62"
06/02/2016,"376.52"
05/02/2016,"386.55"
04/02/2016,"389.59"
03/02/2016,"369.95"
02/02/2016,"374.45"
01/02/2016,"373.06"
31/01/2016,"368.77"
30/01/2016,"378.26"
29/01/2016,"379.47"
28/01/2016,"380.29"
27/01/2016,"394.97"
26/01/2016,"392.15"
25/01/2016,"391.73"
24/01/2016,"402.97"
23/01/2016,"387.49"
22/01/2016,"382.49"
21/01/2016,"410.26"
20/01/2016,"420.23"
19/01/2016,"380.15"
18/01/2016,"387.17"
17/01/2016,"382.3"
16/01/2016,"387.54"
15/01/2016,"364.33"
14/01/2016,"430.31"
13/01/2016,"432.37"
12/01/2016,"435.69"
11/01/2016,"448.43"
10/01/2016,"447.99"
09/01/2016,"447.61"
08/01/2016,"453.23"
07/01/2016,"458.05"
06/01/2016,"429.11"
05/01/2016,"431.96"
04/01/2016,"433.09"
03/01/2016,"430.01"
02/01/2016,"433.44"
01/01/2016,"434.33"
31/12/2015,"430.57"
30/12/2015,"426.62"
29/12/2015,"432.98"
28/12/2015,"422.28"
27/12/2015,"422.82"
26/12/2015,"417.27"
25/12/2015,"455.65"
24/12/2015,"454.98"
23/12/2015,"442.4"
22/12/2015,"436.57"
21/12/2015,"438.64"
20/12/2015,"442.68"
19/12/2015,"462.32"
18/12/2015,"463.62"
17/12/2015,"456.08"
16/12/2015,"454.93"
15/12/2015,"465.32"
14/12/2015,"444.18"
13/12/2015,"433.76"
12/12/2015,"435"
11/12/2015,"451.94"
10/12/2015,"415.48"
09/12/2015,"417.56"
08/12/2015,"415.56"
07/12/2015,"395.54"
06/12/2015,"388.78"
05/12/2015,"388.95"
04/12/2015,"363.18"
03/12/2015,"361.05"
02/12/2015,"359.19"
01/12/2015,"362.49"
30/11/2015,"377.32"
29/11/2015,"371.29"
28/11/2015,"357.38"
27/11/2015,"358.04"
26/11/2015,"352.68"
25/11/2015,"328.21"
24/11/2015,"320.05"
23/11/2015,"323.05"
22/11/2015,"324.54"
21/11/2015,"326.93"
20/11/2015,"322.02"
19/11/2015,"326.15"
18/11/2015,"334.59"
17/11/2015,"335.09"
16/11/2015,"330.75"
15/11/2015,"320.17"
14/11/2015,"332.91"
13/11/2015,"336.75"
12/11/2015,"338.15"
11/11/2015,"311.08"
10/11/2015,"336.82"
09/11/2015,"380.26"
08/11/2015,"373.37"
07/11/2015,"386.48"
06/11/2015,"374.47"
05/11/2015,"386.35"
04/11/2015,"411.56"
03/11/2015,"403.42"
02/11/2015,"361.19"
01/11/2015,"325.43"
31/10/2015,"314.17"
30/10/2015,"328.02"
29/10/2015,"313.86"
28/10/2015,"304.62"
27/10/2015,"293.79"
26/10/2015,"285.3"
25/10/2015,"283.68"
24/10/2015,"281.65"
23/10/2015,"276.5"
22/10/2015,"274.02"
21/10/2015,"266.27"
20/10/2015,"269.46"
19/10/2015,"263.44"
18/10/2015,"261.64"
17/10/2015,"270.64"
16/10/2015,"262.87"
15/10/2015,"254.32"
14/10/2015,"251.99"
13/10/2015,"249.51"
12/10/2015,"245.31"
11/10/2015,"247.05"
10/10/2015,"244.94"
09/10/2015,"243.93"
08/10/2015,"242.3"
07/10/2015,"242.97"
06/10/2015,"246.06"
05/10/2015,"240.38"
04/10/2015,"238.26"
03/10/2015,"238.73"
02/10/2015,"237.29"
01/10/2015,"237.55"
30/09/2015,"236.06"
29/09/2015,"236.69"
28/09/2015,"239.14"
27/09/2015,"232.76"
26/09/2015,"234.34"
25/09/2015,"235.14"
24/09/2015,"234.53"
23/09/2015,"230.28"
22/09/2015,"230.62"
21/09/2015,"227.09"
20/09/2015,"231.21"
19/09/2015,"231.49"
18/09/2015,"232.98"
17/09/2015,"229.81"
16/09/2015,"229.09"
15/09/2015,"230.3"
14/09/2015,"230.64"
13/09/2015,"230.51"
12/09/2015,"235.23"
11/09/2015,"240.11"
10/09/2015,"238.48"
09/09/2015,"238.17"
08/09/2015,"243.61"
07/09/2015,"239.85"
06/09/2015,"239.84"
05/09/2015,"235.02"
04/09/2015,"230.3"
03/09/2015,"227.18"
02/09/2015,"229.28"
01/09/2015,"228.12"
31/08/2015,"230.06"
30/08/2015,"228.76"
29/08/2015,"229.78"
28/08/2015,"231.4"
27/08/2015,"224.77"
26/08/2015,"225.83"
25/08/2015,"221.61"
24/08/2015,"210.49"
23/08/2015,"228.17"
22/08/2015,"230.39"
21/08/2015,"232.57"
20/08/2015,"235.35"
19/08/2015,"226.68"
18/08/2015,"211.08"
17/08/2015,"257.98"
16/08/2015,"258.51"
15/08/2015,"261.55"
14/08/2015,"265.68"
13/08/2015,"264.08"
12/08/2015,"266.38"
11/08/2015,"270.39"
10/08/2015,"264.47"
09/08/2015,"265.08"
08/08/2015,"261"
07/08/2015,"279.58"
06/08/2015,"278.58"
05/08/2015,"281.88"
04/08/2015,"285.22"
03/08/2015,"281.23"
02/08/2015,"282.61"
01/08/2015,"281.6"
31/07/2015,"284.65"
30/07/2015,"287.72"
29/07/2015,"289.59"
